2019-09-29 19:24:22.224166,297,14.3,1e-10,13.135541920243014,2.3754152823920267e-23,1.5225865915115582e-11,862712307692.3077,1.1591349643253923e-12
3.0535479140695725e-08,2.946316477510032e-08,-2.0682511087552092e-08,3.70000725796816e-05
2.946093280559928e-08,2.5174658342209955e-08,-1.2549321909125791e-08,3.800007454129462e-05
2.279334297243972e-08,2.021716283090013e-08,-6.503847337684229e-09,3.900007650290764e-05
7.444581012258982e-09,1.0479121237031481e-08,-1.133810682073167e-08,4.000007846452066e-05
-3.205696989468626e-09,1.993578078832738e-08,-4.119521382533817e-09,4.1000080426133676e-05
-8.11185997273857e-09,7.622823775444695e-09,1.7139556936214354e-09,4.2000082387746694e-05
-1.644559678934716e-08,1.5910020337618672e-08,8.662395487324275e-09,4.300008434935971e-05
-9.065908635851357e-09,6.495297752918033e-09,1.139161696277141e-08,4.400008631097273e-05
-7.08011849513088e-09,-7.839803101272394e-09,1.9605394409780017e-08,4.500008827258575e-05
-4.53360614126492e-09,-1.4892787139769487e-08,1.327102218497455e-08,4.600009023419877e-05
-1.421687751619345e-08,-6.9195113162755146e-09,1.088749531409796e-08,4.700009219581179e-05
-1.6439315246979224e-08,1.2888486628175554e-09,1.08420895291059e-08,4.8000094157424805e-05
-1.1152463871746012e-08,6.582025249900319e-10,1.630305768591818e-08,4.9000096119037824e-05
-2.1956171115792884e-08,-6.356636934801673e-09,1.167551755970248e-08,5.000009808065084e-05
-2.4182529891593032e-08,-1.6630956181737187e-08,1.3891595235054207e-08,5.100010004226386e-05
-3.2704665944362165e-08,-1.7207782279378956e-08,1.3171518041662936e-08,5.200010200387688e-05
-1.7969561337027875e-08,-1.1930517959759694e-08,1.3644117157238773e-08,5.30001039654899e-05
-1.400934838170624e-08,-2.384979111019007e-08,7.587642465135993e-09,5.4000105927102916e-05
6.789890958584071e-09,-2.036504332278051e-08,2.2144468628945548e-09,5.5000107888715935e-05
6.739218716849275e-09,-1.4610695749673549e-08,7.4389707223896395e-09,5.600010985032895e-05
-1.2091735303081451e-09,-2.166843609800412e-08,1.1512457178011482e-08,5.700011181194197e-05
-6.601688372625278e-09,-2.3693017316671425e-08,1.5666356737751424e-08,5.800011377355499e-05
-3.821070515921328e-09,-2.1880202687123503e-08,1.9669009973618665e-08,5.900011573516801e-05
-1.0919785616403474e-08,-2.360938486293743e-08,2.5455299890034757e-08,6.000011769678103e-05
-1.81095011813294e-08,-3.6501069793496186e-08,2.9376519061507848e-08,6.1000119658394045e-05
-1.5235593354868937e-08,-2.0217236475061513e-08,3.28300025200168e-08,6.200012162000706e-05
-1.4213215283783449e-08,-9.859255806133762e-09,2.8501694313293606e-08,6.300012358162008e-05
-1.6838417400819216e-08,-1.2886252343220207e-08,3.3809101765956506e-08,6.400012554323309e-05
-1.027186768103208e-08,-1.7860303354137265e-08,3.021399921565477e-08,6.50001275048461e-05
-1.3866995832416685e-08,-1.2505380710440085e-08,2.7947581162159695e-08,6.600012946645911e-05
-5.757582652287685e-09,-2.1578850221061338e-08,3.520266949340333e-08,6.700013142807212e-05
-6.049821988316758e-09,-1.8384175006251845e-08,3.430688279015702e-08,6.800013338968513e-05
-2.540604197384851e-08,-6.434496016187098e-09,3.331394835704566e-08,6.900013535129815e-05
-2.1469013096176425e-08,-2.1868555685336736e-08,3.620084153697099e-08,7.000013731291116e-05
-2.942271467270057e-08,-1.6030034428969383e-08,3.500670766936556e-08,7.100013927452417e-05
-3.131581338446727e-08,-1.3074930875751977e-08,4.848712123834277e-08,7.200014123613718e-05
-3.133936927567845e-08,-6.9350454843914106e-09,5.0660195252075315e-08,7.300014319775019e-05
-3.607422996621964e-08,-1.923343505832973e-08,4.6154869439581115e-08,7.40001451593632e-05
-4.1359170165985054e-08,-2.60697529316636e-08,4.8386628350596515e-08,7.500014712097622e-05
-3.16819224003102e-08,-1.6114842235178987e-08,4.779403978871097e-08,7.600014908258923e-05
-2.8949294536221398e-08,-2.2846338891129992e-08,5.808891176199975e-08,7.700015104420224e-05
-2.456266144610013e-08,-3.6610892861637676e-08,5.4943913839968396e-08,7.800015300581525e-05
-2.9082527902755683e-08,-3.6184898077453775e-08,5.43514470778913e-08,7.900015496742826e-05
-2.3598854108048636e-08,-3.722006400592292e-08,4.895288152772774e-08,8.000015692904127e-05
-2.5279228201949133e-08,-4.8735893695356706e-08,5.52393877026638e-08,8.100015889065429e-05
-1.4305909197126474e-08,-5.7336255470706694e-08,6.292767563247711e-08,8.20001608522673e-05
-2.443158396935903e-08,-5.1211364300483527e-08,6.047465216271896e-08,8.300016281388031e-05
-2.309305199034187e-08,-4.6894279477116344e-08,5.632730321513783e-08,8.400016477549332e-05
-1.090132714237905e-08,-4.9066645105614845e-08,4.784392811969596e-08,8.500016673710633e-05
-2.9292535819117425e-08,-6.051101352865573e-08,3.781216033255016e-08,8.600016869871934e-05
-3.5652991609990236e-08,-5.086998005182395e-08,3.763852125519219e-08,8.700017066033236e-05
-2.5421887253195765e-08,-4.945425508083115e-08,3.152168107139198e-08,8.800017262194537e-05
-2.2822674805101244e-08,-5.017854007871785e-08,2.4170362666152536e-08,8.900017458355838e-05
-2.0946677831063764e-08,-4.7736154808249414e-08,3.0624313164440184e-08,9.000017654517139e-05
-1.6491714624061193e-08,-5.212956699775586e-08,3.259510314201028e-08,9.10001785067844e-05
-2.374803620096491e-08,-5.4822361063933596e-08,3.735919571572893e-08,9.200018046839741e-05
-1.680870686541984e-08,-5.431769708025656e-08,4.323011791221397e-08,9.300018243001043e-05
-2.040212482473934e-08,-4.3530887303532994e-08,4.248572633779941e-08,9.400018439162344e-05
-2.7560069123664304e-08,-4.512826688728448e-08,4.8886312873299974e-08,9.500018635323645e-05
-2.7163895885129432e-08,-3.7023896107999786e-08,4.098377198353992e-08,9.600018831484946e-05
-3.1644753181147353e-08,-2.635642642485368e-08,3.807100527440826e-08,9.700019027646247e-05
-3.035020110947329e-08,-2.96405622398063e-08,3.254201044609844e-08,9.800019223807548e-05
-3.243114067185551e-08,-3.0744445541962934e-08,4.594639669733978e-08,9.90001941996885e-05
-3.8039030601562737e-08,-2.876710469934535e-08,4.841399306807792e-08,0.00010000019616130151
-3.6224891764813e-08,-3.852217119074368e-08,5.422194510271928e-08,0.00010100019812291452
