2019-09-29 18:23:06.677796,297,14.3,1e-10,13.135541920243014,2.3754152823920267e-23,1.5225865915115582e-11,862712307692.3077,1.1591349643253923e-12
0,0,0,0
1.7509745802382918e-09,-3.730337149203318e-09,4.720018433685831e-09,1.0000019616130166e-06
5.329053070290454e-09,-2.2991057531824527e-09,1.4007796641906338e-09,2.000003923226033e-06
-7.643384689388023e-09,-2.9233662557021915e-09,9.744554185673975e-10,3.0000058848390495e-06
-9.75978005158909e-09,3.3496905013254283e-09,2.892914523871961e-09,4.000007846452066e-06
-6.425315416178777e-09,4.44595284721375e-09,-2.4361385464184905e-10,5.000009808065083e-06
-1.4357991557953995e-08,3.0756249148533478e-09,1.8575556416441012e-09,6.0000117696781e-06
-2.116395362201066e-08,4.933180556497449e-09,5.1463426793090666e-09,7.000013731291117e-06
-1.884962200291309e-08,6.288282622942736e-09,1.0003393906230938e-08,8.000015692904133e-06
-2.098124323102927e-08,-5.542215193102071e-09,3.1060766466835792e-09,9.00001765451715e-06
-2.398073881630704e-08,-5.13111681339395e-09,3.258335305834735e-09,1.0000019616130166e-05
-2.580784272612091e-08,-3.699885417373085e-09,2.2686540213522225e-09,1.1000021577743183e-05
-2.3889383620816347e-08,-5.9837653046404225e-09,-1.8118780438987538e-09,1.20000235393562e-05
-1.0277459492703017e-08,-4.0957579311660906e-09,5.785829047743922e-09,1.3000025500969216e-05
-6.379637818433428e-09,-8.419903851058916e-09,1.282017910052732e-08,1.4000027462582233e-05
-6.0294429023857695e-09,-2.8365788199860328e-08,1.726613194774107e-08,1.500002942419525e-05
-6.30350848885785e-09,-2.8335336468030096e-08,6.516670611669471e-09,1.6000031385808265e-05
-3.897821674269588e-09,-3.39080033929624e-08,2.219931250423852e-08,1.700003334742128e-05
-7.795643348539176e-09,-1.4038248373736565e-08,2.2214538370153635e-08,1.8000035309034295e-05
-1.0201330163127437e-08,-2.379802842532565e-08,3.060399048938232e-08,1.900003727064731e-05
-1.1069204520289025e-08,-1.6504838651985287e-08,2.524448568726164e-08,2.0000039232260325e-05
-1.2241596195752926e-08,-2.9614309204899803e-08,3.2826966912989195e-08,2.100004119387334e-05
7.064801784613634e-09,-3.1730704567100866e-08,2.7345655183547584e-08,2.2000043155486356e-05
-6.1207980978764595e-09,-1.641348345649459e-08,2.5305389150922096e-08,2.300004511709937e-05
-1.3353084407556362e-08,-2.5320615016837207e-08,1.757064926604338e-08,2.4000047078712386e-05
-1.4205732898802834e-08,-2.35544145706838e-08,2.5442421944158135e-08,2.50000490403254e-05
-2.4955194234874434e-08,-3.256812719243222e-08,2.666049121736738e-08,2.6000051001938416e-05
-2.6112360044423217e-08,-3.7029305905561086e-08,4.155138808235042e-08,2.700005296355143e-05
-2.5564228871479056e-08,-3.12739285896474e-08,5.688383505887181e-08,2.8000054925164446e-05
-2.4665902782487236e-08,-3.7151112832882013e-08,5.817803366165664e-08,2.900005688677746e-05
-1.5560834965248117e-08,-3.4867232945614677e-08,6.710039108791437e-08,3.0000058848390476e-05
-1.9367301444027013e-08,-5.125026467027904e-08,6.623251673075278e-08,3.100006081000349e-05
-2.603623071484764e-08,-5.621389695860672e-08,7.765191616708946e-08,3.200006277161651e-05
-1.9504334237263055e-08,-6.408566963672147e-08,5.583325031072884e-08,3.300006473322953e-05
-2.006769127612233e-08,-5.443247064653819e-08,5.817803366165664e-08,3.400006669484255e-05
-2.079853284004788e-08,-4.551011322028046e-08,5.523944154003933e-08,3.5000068656455565e-05
-1.3794634519094713e-08,-4.324145919892824e-08,5.010832472664538e-08,3.6000070618068584e-05
-1.4586379546680723e-08,-3.721201629654247e-08,5.647273667916369e-08,3.70000725796816e-05
-2.7360881049462695e-08,-4.034854467505628e-08,6.160385349255764e-08,3.800007454129462e-05
-1.1267140777185524e-08,-4.4474754338052603e-08,6.177133801762391e-08,3.900007650290764e-05
-2.3706673229834952e-08,-4.252584350091781e-08,5.1615685452241815e-08,4.000007846452066e-05
-3.296399970622523e-08,-5.157000785449646e-08,5.651841427690903e-08,4.1000080426133676e-05
-4.295216774654105e-08,-4.758083098473618e-08,5.877184243234614e-08,4.2000082387746694e-05
-4.508378897465723e-08,-5.947223226444145e-08,5.3762532546273113e-08,4.300008434935971e-05
-3.473020015237863e-08,-6.906452779096426e-08,5.2270397686591786e-08,4.400008631097273e-05
-2.7543591440444077e-08,-5.994423410781002e-08,5.691428679070204e-08,4.500008827258575e-05
-3.23549650696206e-08,-6.376592645250403e-08,4.72001843368583e-08,4.600009023419877e-05
-3.316193596312173e-08,-6.262398650887036e-08,4.385049383553287e-08,4.700009219581179e-05
-3.1654575237525285e-08,-5.898500455515774e-08,3.7699244005826174e-08,4.8000094157424805e-05
-3.765356640808082e-08,-5.919816667796936e-08,3.9617703111130735e-08,4.9000096119037824e-05
-3.765356640808082e-08,-6.349186086603195e-08,3.553717104587976e-08,5.000009808065084e-05
-3.004063345052303e-08,-5.2620592602639425e-08,3.226360987412991e-08,5.100010004226386e-05
